,date,username,tweet,replies_count,retweets_count,likes_count,link,popularity
423039,2020-08-13,miropopiceditor,La primera vacuna rusa contra el capitalismo fue el comunismo y no funcionó. No creo mucho en la de ahora.,3,108,227,https://twitter.com/miropopiceditor/status/1293915505972002819,112.66666666666667
453671,2020-08-11,emeraviglia,¿Cuál será el primer chupaorto argento de los yankees en salir a criticar la vacuna rusa?,58,65,215,https://twitter.com/EMeraviglia/status/1293140378552541184,112.66666666666667
442043,2020-08-11,corvomecanique,"—Sí son exagerados. Esa vacuna rusa no me hizo nada.  [1 día después] —Honremos la sangre de nuestros mártires en Stalingrado. Nosotros ganamos esa guerra. [2 días después] —Somos la Tercera Roma, los herederos legítimos de Bizancio. [3 días después] —Танцуй со мной, товарищ:  https://t.co/pG9vkNc6Is",12,105,220,https://twitter.com/CorvoMecanique/status/1293315428098412544,112.33333333333333
444722,2020-08-11,williameizarra,"""Sputnik V"" es la vacuna rusa contra el Covid-19, la primera en el mundo. USA la rechaza porque le quita mercado. Para USA es más importante las ganacias por su venta que la salud humana. En USA la vacuna estará lista en diciembre.  https://t.co/Vp95KdrRQp",2,179,155,https://twitter.com/williameizarra/status/1293271732921544704,112.0
422568,2020-08-13,panampost_es,"Vacuna rusa no es segura y tiene efectos adversos, advierten sus creadores  https://t.co/YkAm5YiQQZ",13,203,119,https://twitter.com/PanAmPost_es/status/1293932627930632192,111.66666666666667
423812,2020-08-13,santicarballog,"Me quiero imaginar que todos los que viven puteando a Inglaterra y/o a los ingleses, se van a dar la vacuna rusa, no?",22,67,245,https://twitter.com/santicarballog/status/1293884524498169856,111.33333333333333
433242,2020-08-12,subtextoo,Yo no se si confiaría tanto en una vacuna rusa considerando que tenían a rasputin siendo inmune al veneno mientras te manoseaba a tu señora y uno acá siendo el hijo hemofílico del último zar,0,10,324,https://twitter.com/subtextoo/status/1293580206117183488,111.33333333333333
453625,2020-08-11,luis_delia,"D'Elía: ""Es un día para celebrar. Brindamos por la vacuna Rusa"" | RadioCut Argentina  https://t.co/sKoTOwqTNE",6,82,246,https://twitter.com/Luis_Delia/status/1293141741747482624,111.33333333333333
422998,2020-08-13,memesnutricion,Argentina con la vacuna Rusa // Argentina con la vacuna de Oxford  https://t.co/xMFMlYL1lW,1,19,314,https://twitter.com/memesnutricion/status/1293916926217875457,111.33333333333333
432309,2020-08-12,contragodarria,No creen en la vacuna rusa y si en el pelito de la biblia,6,74,254,https://twitter.com/ContraGodarria/status/1293597730514915333,111.33333333333333
424933,2020-08-13,periodistaperon,Ayer se hablaba de la vacuna rusa y estaban en contra de Rusia y los comunistas. Hoy se habla de la vacuna de Oxford y están en contra de los ingleses y la dominación colonial. Lo que no quieren es que haya vacuna. Se nota demasiado.,8,78,246,https://twitter.com/PeriodistaPeron/status/1293772821651496960,110.66666666666667
412202,2020-08-17,actualidadrt,"El presidente de Venezuela, Nicolás Maduro, anuncia que se pondrá la vacuna rusa Sputnik V contra el coronavirus en cuanto esté disponible ""para dar ejemplo""  https://t.co/9BYbFzrc3O  https://t.co/qMEjDteteF",32,94,205,https://twitter.com/ActualidadRT/status/1295374833220554757,110.33333333333333
435464,2020-08-12,oscarcitogd,El día después de ponerse la vacuna rusa contra el covid.  https://t.co/HoX2U1qv1L,28,92,211,https://twitter.com/OscarcitoGD/status/1293529197646929920,110.33333333333333
441203,2020-08-11,ivanaszerman,Quedate con el que te ame como el gato silvestre ama la vacuna rusa probada en 38 personas,8,15,308,https://twitter.com/ivanaszerman/status/1293330554100776965,110.33333333333333
435733,2020-08-12,cnnee,"Esto es lo que sabemos, y no sabemos, sobre la vacuna rusa contra el coronavirus. ¿Te la pondrías?  https://t.co/sr5k2XxRta",67,77,186,https://twitter.com/CNNEE/status/1293522647918284800,110.0
409757,2020-08-18,jafetcares,"La vacuna rusa ya está lista y en Panamá siguen insistiendo en pruebas clínicas. A quiénes estarán haciendo millonarios las farmacéuticas involucradas? El infectólogo pediatra tiene que estar recogiendo un buen botín, por el lobby que les ha hecho con @MINSAPma.",34,89,206,https://twitter.com/jafetcares/status/1295818459339726848,109.66666666666667
453840,2020-08-11,afpespanol,#ULTIMAHORA La producción industrial de la vacuna rusa contra el #coronavirus comenzará en septiembre (oficial) #AFP  https://t.co/vYjkASap76,2,158,169,https://twitter.com/AFPespanol/status/1293134090758225920,109.66666666666667
432810,2020-08-12,magallanesdvd,"La de Pfizer es mejor, la vacuna Rusa te hace comunis....  olvindelo.... que viva la URSS  https://t.co/NoCKMGCihR",15,68,246,https://twitter.com/MAGALLANESDVD/status/1293588438290178054,109.66666666666667
431162,2020-08-12,navegante777,"Apreciados todos, les cuento que Ya me puse la vacuna Rusa del COVID-19 y no tengo ningún efectoski secundarioski a если умрёшь от любопытства и сумеешь это перевести, то умрёшь от смеха по-русски ...",34,49,245,https://twitter.com/NAVEGANTE777/status/1293617132778000385,109.33333333333333
430048,2020-08-12,econatorz,"yo: la vacuna rusa esta es la hostia, soy inmune al coronavirus k flipas y 0 efectos secundarios  yo a los 3 días:  https://t.co/7r1V5R21V7",2,25,301,https://twitter.com/Econatorz/status/1293637874198421511,109.33333333333333
410727,2020-08-17,guerrerocuba,"La esperanza de los pobres para inmunizarse contra el Covid 19 viene de la mano y la ciencia de #Rusia, celebra @NicolasMaduro la vacuna Rusa y dice que será el primero en #Venezuela que se la pondrá para dar el ejemplo y después al personal sanitario y las personas mayores.#Cuba  https://t.co/lTD4QZx1Ze",6,151,169,https://twitter.com/GuerreroCuba/status/1295533371796393984,108.66666666666667
433739,2020-08-12,forbes_mexico,La vacuna rusa no es la única: la inmunización desarrollada por la gigante farmacéutica Pfizer y la alemana BioNTech también muestra resultados prometedores contra el coronavirus.  https://t.co/PZkqOLY3WE,13,122,191,https://twitter.com/Forbes_Mexico/status/1293570436970807301,108.66666666666667
453135,2020-08-11,jmkarg,¿Cómo sigue la vacuna rusa? * Las pruebas clínicas continuarán mientras comienza la producción en masa: Binnofarm puede producir hasta 1 millón y medio de dosis anuales. * Son dos etapas de vacunación para lograr inmunidad a largo plazo. * La vacunación será de forma voluntaria.  https://t.co/Gle8smeiLN,4,51,271,https://twitter.com/jmkarg/status/1293155303526215680,108.66666666666667
443617,2020-08-11,gabicerru,No dije nada sobre la vacuna rusa porque..qué sé yo. Eso ha logrado que me escriban todo el día acusándome de zurda comunista que no decís nada porque es mentira  pero también agente de la CIA y Soros que no decís nada porque esperás la vacuna de la OMS.  Los tengo confundidos.,53,19,253,https://twitter.com/gabicerru/status/1293289507933102080,108.33333333333333
414848,2020-08-15,magnateusa,La vacuna rusa es GENIAL! Ningún efecto secundario! Enhorabuena!  https://t.co/09G72l8uXd,11,41,273,https://twitter.com/magnateUSA/status/1294754558590300160,108.33333333333333
448879,2020-08-11,diazdelavega1,Los datos arrojan que uno de los efectos secundarios de la vacuna rusa es un incremento en la apreciación cinematográfica  https://t.co/QaDIMF422M,4,23,297,https://twitter.com/diazdelavega1/status/1293216153578348544,108.0
447437,2020-08-11,_noalcomunismo,"UNA COMBINACIÓN LETAL . . . LA VACUNA RUSA . . . SIN PASAR LAS PRUEBAS REQUERIDAS DE LABORATORIO, YA RECHAZADA POR LAS POTENCIAS TECNOLÓGICAS CAPITALISTAS, SERÁ FABRICADA EN CUBA COMUNISTA . . . MÁS QUE VACUNA SERÁ UN INYECCIÓN PARA SUICIDARSE   /RRM/  https://t.co/nQqvqKtjCG",21,167,135,https://twitter.com/_NOALCOMUNISMO/status/1293234382686355459,107.66666666666667
437135,2020-08-12,smmar4f,"A mí me da risa cuando sale cualquier huevón "" no yo no me voy a aplicar esa vacuna rusa"".... Aja mijo y a quien le importa? Primero que nada...",16,100,206,https://twitter.com/Smmar4F/status/1293440365073174529,107.33333333333333
439248,2020-08-11,mssharonrc,Ya me puse la vacuna Rusa del COVID y no tengo ningún efectoski secundarioski Президент Российской Федерации; o Президент России.,22,37,263,https://twitter.com/MsSharonRC/status/1293369095895670784,107.33333333333333
443708,2020-08-11,gatosylvestre,"Hoy 20Hs M1 en @C5N Reves para la ofensiva del macrismo residuaal en la Justicia,para no investigar a los jueces irregulares.Ademàs, nuevos datos del Espionaje Ilegal y fotos conprometedoras. Toda la info con @Irihauser y @juan_amorin . Y todo sobre la vacuna rusa,#LoVacuno",10,97,214,https://twitter.com/Gatosylvestre/status/1293288007924158464,107.0
435316,2020-08-12,reaimaipa4ever,Díganme lo que quieran pero yo prefiero desayunar con changua a que me pongan esa vacuna rusa.,37,53,231,https://twitter.com/reaImaIpa4ever/status/1293533252293144579,107.0
435891,2020-08-12,sopadebanano,Los que no creen en la vacuna rusa aún quedan algunas Biblias con pelo.,7,56,257,https://twitter.com/Sopadebanano/status/1293519071409995777,106.66666666666667
435559,2020-08-12,rcentrai,No es lo mismo la vacuna rusa que te vacune Russo  https://t.co/q1s3c9NJ1T,1,49,270,https://twitter.com/RCentraI/status/1293526947633549312,106.66666666666667
451350,2020-08-11,patogamblin,Antivacunas de derecha mirando la vacuna rusa:  https://t.co/Jmuc5XRXVT,0,54,266,https://twitter.com/PatoGamblin/status/1293184012404404225,106.66666666666667
430994,2020-08-12,xabibenputa,Te pones la vacuna rusa y de repente te apetece ponerte camiseta interior de tirantes y un collar de oro.,14,36,270,https://twitter.com/Xabibenputa/status/1293620066349658113,106.66666666666667
435296,2020-08-12,paulareyesv_,"No creen en la vacuna Rusa, pero muéstreles un pelo en la mitad de la Biblia.",1,51,267,https://twitter.com/paulareyesv_/status/1293533803458244610,106.33333333333333
443476,2020-08-11,dianamunozc,Le están poniendo más peros a la vacuna rusa que al pelito que hervido curaba el COVID19.,6,77,236,https://twitter.com/DianaMunozC/status/1293291474717556737,106.33333333333333
450588,2020-08-11,revistanatgeo,"Esta mañana, Vladimir Putin anunció que la vacuna rusa contra COVID–19 se registró satisfactoriamente después de superar todas las pruebas de eficacia y seguridad  https://t.co/1GZU7cjAPo",4,100,214,https://twitter.com/RevistaNatGeo/status/1293194164713271300,106.0
423882,2020-08-13,rafetavlc,"Le he dicho a mi suegra que ya está la vacuna rusa y ella ha entendido que quería ensaladilla rusa 🤦‍♂️, pues ""na"", habrá que hacer un esfuerzo y comerla con una cervecita bien fría  https://t.co/6mn2X2jlmr",48,23,246,https://twitter.com/rafetavlc/status/1293881932107984897,105.66666666666667
439379,2020-08-11,leovieyra,Después de darnos la vacuna rusa  https://t.co/0Yoz0s9wEy,1,39,276,https://twitter.com/leovieyra/status/1293366456814571520,105.33333333333333
449578,2020-08-11,fedkukso,"Efecto dominó: la vacuna rusa podría alentar a la administración Trump a acelerar la aprobación de emergencia de sus vacunas. ""Algunos científicos temen que la vacuna se convierta en un peón en la política electoral estadounidense"".  https://t.co/3EvK0gfGIE",17,52,246,https://twitter.com/fedkukso/status/1293207536158547976,105.0
431781,2020-08-12,katona_rojas,"No, la vacuna rusa no se pone en el pecho",48,24,241,https://twitter.com/Katona_Rojas/status/1293606416054464513,104.33333333333333
414180,2020-08-16,vicente73977721,Fascista:  Juan Guaidó dijo que había que evitar que la vacuna rusa llegara a #Venezuela para evitar que Maduro saliera de la pandemia....,14,169,130,https://twitter.com/Vicente73977721/status/1294966531797987328,104.33333333333333
415891,2020-08-15,guerrerocuba,"Apenas se conoció sobre la vacuna Rusa, comenzó un despliegue de cuestionamientos de los grandes medios con una cantidad de aseveraciones sin bases científicas, pero si geopolíticas, ello cambia radicalmente cuando se trata de las vacunas de otros países. #Cuba #Venezuela  https://t.co/ruYqJivfX7",5,160,147,https://twitter.com/GuerreroCuba/status/1294589658882441217,104.0
422375,2020-08-13,unamarcelita,A mi seguidor 5.000 le regalo la vacuna rusa.,28,3,281,https://twitter.com/unamarcelita/status/1293939013360013318,104.0
431066,2020-08-12,ziberiai,Vacuna rusa: “yo hago de cuenta que curo al mundo y el mundo hace de cuenta que se cura”. Maravilloso.,5,22,284,https://twitter.com/ziberiaI/status/1293618816862294017,103.66666666666667
428746,2020-08-12,jotaguinsoo,"Ya me puse la vacuna Rusa del COVID y no tengo ningún efectoski secundarioskiiiiis все идеально Я не вижу никаких побочных эффектов с вакциной, остается только сказать «пик, для которого Ли»",10,39,262,https://twitter.com/JotaGuinsoo/status/1293667391981969408,103.66666666666667
448698,2020-08-11,conkdekenz,"Ehm si, pero recordemos que Colombia quedo fuera del convenio para la adquisición de la vacuna Rusa. Buen día.",3,36,271,https://twitter.com/ConKdeKenz/status/1293218249606410240,103.33333333333333
453510,2020-08-11,sacedator,"Veréis que risa y que ridículo de los medios occidentales, por pura rusofobia, si la vacuna rusa resulta ser buena y eficaz.",25,72,213,https://twitter.com/sacedator/status/1293145490075389959,103.33333333333333
422740,2020-08-13,cherry_bomb_bom,"Que gran dilema para los Fachitos de pueblo, ¿Vacuna Rusa comunista o Vacuna Mexicana AMLO?",10,70,228,https://twitter.com/Cherry_Bomb_bom/status/1293926225941954561,102.66666666666667
411447,2020-08-17,alftoro,😌... LA VACUNA RUSA PARA LA OPOSICIÓN VENDRÁ SIENDO COMO CON EL CARNET DE LA PATRIA...NINGUNO LO QUERÍAN AHORA A TOD@S LEA PICA EL QLO POR TENERLO...(( P.D. QUIEN CDSM LOS ESTÁ OBLIGANDO A PONERSE UN CDSM A UDS. LE MANDARON A TOMAR DESINFECTANTE))..😷👍,13,132,162,https://twitter.com/ALFTORO/status/1295431900862062593,102.33333333333333
451100,2020-08-11,andrea_q23,Básicamente no confían en la vacuna Rusa porque Hollywood dice que son malos. 🤡,2,49,255,https://twitter.com/Andrea_Q23/status/1293187302995320836,102.0
432376,2020-08-12,myrianelibre,"Ya me puse la vacuna Rusa del COVID-19 y no tengo ningún efectoski secundarioski a если умрёшь от любопытства и сумеешь это перевести, то умрёшь от смеха по-русски ... 😉😁  @ecucol",46,44,215,https://twitter.com/MyrianeLibre/status/1293596622488776704,101.66666666666667
415007,2020-08-15,fdobonilla,"-Seño ¿se tardarán mucho mis enchiladas?  -Espérese, joven, ni que fueran vacuna rusa.",7,36,262,https://twitter.com/fdobonilla/status/1294725703414345728,101.66666666666667
423084,2020-08-13,casandromartell,"Patarroyo, el ""genio"" que dijo junto a Duque que el Covid no era tan grave, ahora habla sobre la inefectividad de la vacuna Rusa, eso quiere decir que debemos intentar probar esta vacuna.  https://t.co/HJpTBIr4ny",13,96,196,https://twitter.com/CasandroMartell/status/1293914335027265537,101.66666666666667
443403,2020-08-11,traigotweets,Yo cuando me pongan la vacuna rusa contra el COVID 🇷🇺  https://t.co/zVSvERDqRM,0,58,245,https://twitter.com/Traigotweets/status/1293293152313520129,101.0
443584,2020-08-11,conelmazodando,Nicaragua fabricará y exportará la vacuna rusa contra Covid-19  https://t.co/V8CpeHOq7C  #ElRegresoDelNecio  https://t.co/t4Kw0kwZli,4,171,128,https://twitter.com/ConElMazoDando/status/1293290103415218176,101.0
449235,2020-08-11,johanaguerrer13,"Yo, después de haberme puesto la vacuna rusa 🙈  https://t.co/1yMWWG9XbD",7,38,256,https://twitter.com/johanaguerrer13/status/1293211901103689728,100.33333333333333
438221,2020-08-12,valriquelme,Les da miedo la vacuna rusa pero le hacen rusas a cualquiera. En fin la hipocresía.,6,27,267,https://twitter.com/valriquelme/status/1293391024686080000,100.0
448871,2020-08-11,biciclotimia,Teoría de la conspiración: la vacuna rusa te vuelve comunista y el covid-19 fue un plan orquestdo por Putin para lograr el regreso de la URSS.,3,20,275,https://twitter.com/biciclotimia/status/1293216275611684865,99.33333333333333
429220,2020-08-12,rebirthe_sports,"Ya me puse la vacuna Rusa del COVID y no tengo ningún efectoski secundarioskiiiiis все идеально Я не вижу никаких побочных эффектов с вакциной, остается только сказать «пик, для которого Ли»",14,20,264,https://twitter.com/Rebirthe_Sports/status/1293656529816752130,99.33333333333333
451373,2020-08-11,borisplatero,"Ya andan de dramáticos con respecto a la ""vacuna Rusa” contra el covid y todavía se frotan ""Penicilina” en pomada para las infecciones y desayunan ""confley” para crecer fuertes y sanos  https://t.co/L0BWZWoszh",14,41,243,https://twitter.com/borisplatero/status/1293183741649534977,99.33333333333333
434258,2020-08-12,puesllaves,Una vacuna rusa contra un virus chino... Para los cubanos es como resolver los problemas en familia.,11,32,254,https://twitter.com/PuesLlaves/status/1293558578943582208,99.0
440945,2020-08-11,jackdelaconcha,"Dudan de la vacuna rusa,  pero creyeron cuando Duque dijo que Colombia era el país que mejor había manejado la pandemia.",5,59,232,https://twitter.com/JackDeLaConcha/status/1293335041024589826,98.66666666666667
409508,2020-08-18,eltiempo,"La profesora e inmunóloga Polina Stepenskaya avaló la vacuna rusa contra el coronavirus como ""muy prometedora"". ¿Qué más dijo al respecto? ⬇️  https://t.co/EFDSJz8tiN  https://t.co/AmqP2GbKkg",5,60,230,https://twitter.com/ELTIEMPO/status/1295911013636661278,98.33333333333333
423189,2020-08-13,ivannieblas,.......días (ya se pusieron la vacuna rusa?)  https://t.co/V0icjr8VAk,13,50,232,https://twitter.com/ivannieblas/status/1293910180795576326,98.33333333333333
419551,2020-08-13,canal6tv,#Nacional | Gobierno de México debe comprar vacuna rusa para evitar más muertes por Covid-19: @AquilesCordova  https://t.co/ImK1Mqr6Tz,7,140,147,https://twitter.com/canal6tv/status/1294092299979251712,98.0
422265,2020-08-13,giannijew,💉Cuando ya te aplicas la vacuna rusa 💉  https://t.co/TZyDXPLBxi,7,6,281,https://twitter.com/GianniJew/status/1293943377709486080,98.0
432455,2020-08-12,ernesbustamante,"La vacuna rusa no es la única aprobada para su uso por su autoridad regulatoria. La vacuna de CanSino Biologicals y la Academia de Ciencias Médico Militares de China, tiene hace 1 mes aprobación limitada para el ejército chino. Cansino está en estudios Fase 3 en Saudi Arabia. 1/2",7,76,211,https://twitter.com/ErnesBustamante/status/1293595330697744384,98.0
424626,2020-08-13,illoilloilloooo,"Ya me puse la vacuna Rusa del COVID y no tengo ningún efectoski secundarioski и меня зовут Лопес Обрадор, и я коррумпирован и лжец и почему я даю чистые прямые награды. Vía WhatsApp.",21,46,226,https://twitter.com/illoilloilloooo/status/1293807467986587653,97.66666666666667
453664,2020-08-11,seixodani,"Le han restringido la cuenta a @03690jul, ya tardaban. No sé si ha sido por la información sobre Bielorrusia, su oposición a la Ley Trans o que hoy se le ha dado por hablar de la vacuna rusa, lo que es seguro es que ha sido por no callarse. Espero se solucione pronto.",5,79,209,https://twitter.com/SeixoDani/status/1293140610237562880,97.66666666666667
454347,2020-08-10,darioelque,"""La vacuna rusa no pasó por ls fase 3 de pruebas"" OBVIO QUE NO PASÓ POR LA FASE DE PRUEBAS AMIGO MANDARON GENTE AL ESPACIO SIN FASE DE PRUEBAS",12,8,273,https://twitter.com/darioelque/status/1292973426664251392,97.66666666666667
428976,2020-08-12,lezvargas,Ojalá que la vacuna rusa me haga lucir como alguna de las t.A.T.u.,21,11,261,https://twitter.com/LezVargas/status/1293662094592585729,97.66666666666667
434419,2020-08-12,vivirsinalergia,Ya me puse la vacuna Rusa del COVID y no tengo ningún efectoski secundarioski Президент Российской 😱 Федерации; o Президент России 😐🙁,33,25,234,https://twitter.com/vivirsinalergia/status/1293554751083122688,97.33333333333333
426661,2020-08-12,orlandorqm21,Yo luego de la vacuna rusa:  https://t.co/BuqHIteBir,6,34,252,https://twitter.com/Orlandorqm21/status/1293712067149598720,97.33333333333333
416249,2020-08-15,politica_lr,Cusco: alcalde de Canchis envió oficio a Putin pidiendo donación de vacuna rusa   https://t.co/yV9bIlLRqX,86,33,172,https://twitter.com/Politica_LR/status/1294469020796813314,97.0
417458,2020-08-14,negromangueraa,"Vinieron los médicos cubanos y me puse la vacuna rusa contra el virus chino de mierda, pero es coba lo de los efectoski secundarioski и я тоже не плохо себя чувствую. Напротив, я чувствую, что люблю Мадуро, jaua это утка",33,23,235,https://twitter.com/negromangueraa/status/1294342598908350465,97.0
434288,2020-08-12,kemonitomx,Tomaban Tonayán y ahora le sacan a la vacuna rusa.,2,35,253,https://twitter.com/KemonitoMx/status/1293557862770208768,96.66666666666667
443752,2020-08-11,rtvenoticias,"Isabel Sola, del @CSIC, sobre la vacuna rusa: ""El problema es que no tenemos información sobre la eficacia y la seguridad""    https://t.co/qdyG1keKdz",7,90,192,https://twitter.com/rtvenoticias/status/1293287321576628230,96.33333333333333
429906,2020-08-12,jirilibrela,Ya me puse la vacuna Rusa del COVID 💪 y no tengo ningún efectoski secundarioski  Долой Кастро и революцию. Свобода для Кубы. Диас Канель сингао 😈,33,49,207,https://twitter.com/JirilibreLa/status/1293640749662244864,96.33333333333333
423487,2020-08-13,prosperoventura,"Cuando pase el tiempo y aquí no haya ni señales de la llegada la vacuna, los que hoy critican la vacuna rusa, van a estar rogando por que se las pongan.",13,32,243,https://twitter.com/prosperoventura/status/1293897347945181184,96.0
441282,2020-08-11,vence_de_nuevo,"Putin pica adelante ante Trump y ofrece lo que algunos llaman irónica y despectivamente #vacunaRusa, PUES SÍ! es una “Vacuna Rusa” porque no fue EEUU quien la lanzó, fue Rusia, entonces está bien dicho y punto!   https://t.co/COkDZgvMmq",4,132,152,https://twitter.com/Vence_de_nuevo/status/1293329163672326146,96.0
436077,2020-08-12,actualidadrt,"El ministro de Salud ruso, Mijaíl Murashko, anunció este 12 de agosto que el primer lote de la vacuna rusa contra el coronavirus será producido en 2 semanas  https://t.co/3eW6UJuyMD",5,102,180,https://twitter.com/ActualidadRT/status/1293512052292558849,95.66666666666667
427041,2020-08-12,actualidadrt,"Todo lo que se sabe sobre la vacuna rusa contra el coronavirus  El 11 de agosto Putin anunció que su país registró la primera vacuna contra el coronavirus del mundo, la cual recibió el nombre de Sputnik V en honor al primer satélite soviético.  https://t.co/uNyPVFpqj8",8,100,178,https://twitter.com/ActualidadRT/status/1293702557685166082,95.33333333333333
434251,2020-08-12,reinaldoprofeta,Usted se pondría la vacuna rusa?  https://t.co/AzL5yiwCDA,121,42,123,https://twitter.com/ReinaldoProfeta/status/1293558699835953154,95.33333333333333
451580,2020-08-11,fred_ssc,"Vamos a lo importante; la vacuna rusa, ¿viene con chip? ¿han metido un tetris, al menos? ¿cuánto le dura la batería?",21,50,214,https://twitter.com/fred_SSC/status/1293181283015614466,95.0
424457,2020-08-13,caldracact,Ayer me puse la vacuna rusa del Covid y hoy tengo antojo de ensaladilla rusa y vodka.  No tiene efectos secundarios.,43,32,210,https://twitter.com/CaldracaCT/status/1293829990392508416,95.0
418850,2020-08-14,pdmiau,Un jugador del Fuenla puso y retiró una denuncia contra el club y están solicitando anular la declaración de su propio médico por culpa de la mano negra que mece la cuna desde Coruña y que os van a implantar con la vacuna rusa del COVID porque os controlan la mente con el 5G.,6,64,214,https://twitter.com/pdmiau/status/1294209694467264512,94.66666666666667
430197,2020-08-12,lcrin3,"Les cuento que ya me puse la vacuna Rusa del COVID y no tengo ningún efectoski secundarioski только если укол немного болит, бля кто это читает  Элизабет Крин...😉  https://t.co/rz5BYsrF40",23,47,214,https://twitter.com/LCrin3/status/1293634948604350465,94.66666666666667
415548,2020-08-15,benjaismaelh,Acá los dos primeros twiteros que ya han probado la vacuna rusa....aseguran que no existen efectos secundarios.  #FelizSabado #Temblor  https://t.co/cuhtk0cToD,13,49,221,https://twitter.com/Benjaismaelh/status/1294653474169290752,94.33333333333333
438557,2020-08-12,randeidad,"¿Que si voy a aceptar la vacuna rusa? Wey, he aceptado aguas locas de extraños en pedas de desconocidos. Sería una hipocresía de mi parte no hacerlo.",0,58,225,https://twitter.com/Randeidad/status/1293384026024284167,94.33333333333333
413456,2020-08-16,presidencialve,#Noticia 📰 | @NicolasMaduro celebra próxima aplicación de vacuna rusa contra el COVID-19  https://t.co/cZdjZX3YdN  https://t.co/6dmW9DueBM,6,176,100,https://twitter.com/PresidencialVE/status/1295111447496753154,94.0
412758,2020-08-17,portalmvd,Todos los voluntarios que probaron la vacuna rusa adquirieron anticuerpos contra covid-19  https://t.co/3Rhk1OWgnA,17,42,223,https://twitter.com/portalmvd/status/1295324469846781952,94.0
445528,2020-08-11,eliaspino,Dicen que la vacuna rusa no llega ni a tapa amarilla. Ojalá funcione.,21,56,204,https://twitter.com/eliaspino/status/1293259402573684736,93.66666666666667
449588,2020-08-11,maperezpirela,Más de 20 países ya solicitaron 1.000 millones de dosis de la vacuna rusa contra el covid-19  https://t.co/oCE2HFCPSr vía @teleiguana,2,160,119,https://twitter.com/maperezpirela/status/1293207378029096962,93.66666666666667
444670,2020-08-11,huevoporsopa,Mi primera vacuna rusa fue el Ivanoff,14,43,223,https://twitter.com/HuevoPorSopa/status/1293272388243685376,93.33333333333333
431735,2020-08-12,_patagoncruzado,Chiquillos les cuento que ya me puse la vacuna Rusa del COVID 🇷🇺💉 y no tengo ningún efectoski secundarioski Президент Российской Федерации; o Президент России.  Pilynski,30,22,227,https://twitter.com/_PatagonCruzado/status/1293607214129786882,93.0
449157,2020-08-11,penafletcher,Confío más en el gobierno de Piñera que en la vacuna rusa.,32,21,226,https://twitter.com/PenaFletcher/status/1293212580639629315,93.0
449271,2020-08-11,leonpato,"Oigan, la OMS, la ONU o alguno de ellos no puede ir a ver qué pedo con la vacuna rusa a ver si si es buena? Y si si, no pueden obligarlos a darnos la receta al mundo entero?",3,6,270,https://twitter.com/leonpato/status/1293211474656137217,93.0
435267,2020-08-12,eldelostuitazos,"Después de pasar casi toda mi juventud tomando venado light directamente de la botella (que vaya Dios a saber de que realmente está hecho, pero que tengo la sospecha que muy lejos del cloro no está) sería muy hipócrita de mi parte hacerme el fresa con una vacuna rusa.",5,13,260,https://twitter.com/eldelostuitazos/status/1293534607644688384,92.66666666666667
423635,2020-08-13,elmonosanchezof,Les comento que ya me puse la vacuna Rusa del COVID y no tengo ningún efectoski secundarioski Президент Российской Федерации; o Президент России.,27,30,221,https://twitter.com/elmonosanchezof/status/1293891640902537217,92.66666666666667
430484,2020-08-12,actualidadrt,"Todo lo que se sabe sobre la vacuna rusa contra el coronavirus  El 11 de agosto Putin anunció que su país registró la primera vacuna contra el coronavirus del mundo, la cual recibió el nombre de Sputnik V en honor al primer satélite soviético.  https://t.co/CmbARFpTLm",10,110,158,https://twitter.com/ActualidadRT/status/1293629576980070400,92.66666666666667
441408,2020-08-11,afas09,Mis papás no creen en la vacuna rusa pero si en la toma de matas que hacen todas las noches JAJAJAJAJAJAJA HÁGAME EL BENDITO FAVOR,6,9,263,https://twitter.com/afas09/status/1293327331524657152,92.66666666666667
444735,2020-08-11,farmarato,"-¿Sabes la noticia de la vacuna rusa?  - Я не знаю, Рик. Кажется фальшивкой",24,34,219,https://twitter.com/Farmarato/status/1293271614566563845,92.33333333333333
440888,2020-08-11,pocovicio,No creen en la vacuna rusa pero creen que la Rusia de Putin es socialista,2,38,237,https://twitter.com/pocovicio/status/1293336296694386688,92.33333333333333
419560,2020-08-13,elgab,Una vacuna rusa de emociones.,4,12,259,https://twitter.com/ElGab/status/1294091478097178626,91.66666666666667
412503,2020-08-17,bvlxp,La vacuna china y la vacuna rusa ya se las había puesto Obrador pero para gobernar.,1,18,255,https://twitter.com/Bvlxp/status/1295354904891006976,91.33333333333333
426959,2020-08-12,pibesdesistemas,Lo único que puedo decir al respecto de la vacuna rusa es que a Laika le prometieron volver.,8,38,228,https://twitter.com/pibesdesistemas/status/1293704714765336580,91.33333333333333
431109,2020-08-12,tweet1a,"Ya me puse la vacuna Rusa del COVID y no tengo ningún efectoski secundarioski и меня зовут Лопес Обрадор, и я коррумпирован и лжец и почему я даю чистые прямые награды.",18,42,214,https://twitter.com/Tweet1A/status/1293618235208798209,91.33333333333333
91363,2020-08-17,bvlxp,La vacuna china y la vacuna rusa ya se las había puesto Obrador pero para gobernar.,1,18,255,https://twitter.com/Bvlxp/status/1295354904891006976,91.33333333333333
